it, ret_suc, ret_cum_suc, exp_suc, opt_len, dist_from_opt, len_mean, frames, rew_mean, score, ep, cells, arch_suc, policy_loss, value_loss, l2_loss, policy_entropy, approxkl, clipfrac, sil_pg_loss, sil_vf_loss, sil_loss, sil_entropy, sil_valid_min, sil_valid_max, sil_valid_mean, neglop_sil_min, neglop_sil_max, neglop_sil_mean, mean_val_pred, mean_sil_r, sil_frames, no_score_cells, cells_found_ret, cells_found_rand, cells_found_policy
2437, 0.02, 14.445590198414378, 0.015352407536636426, 23, 5, 495.44, 2811500, 0.2, 10.0, 14541, 38, 0.20228070175438595, -0.3554666, 0.0004389057, 1976.4885, 0.11200157, 4.749372e-05, 0.0029296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0510144, 15.52474, 8.648699, 0.74841076, 0.0, 452, 38, 9, 5, 23
2438, 0.02, 14.445410695776038, 0.015256588072122053, 23, 5, 495.44, 2812652, 0.2, 10.0, 14544, 38, 0.20228070175438595, -0.364562, 0.0037159154, 1976.3535, 0.08945647, 3.7848924e-05, 0.0009765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.99726, 16.598785, 8.877148, 0.51477486, 0.0, 708, 38, 9, 5, 23
2439, 0.02, 14.445291068982968, 0.01518288474810214, 23, 5, 495.44, 2813804, 0.2, 10.0, 14546, 38, 0.20228070175438595, -0.36032042, 0.00395476, 1976.2019, 0.0147383, 2.1301828e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0392447, 24.680737, 10.506566, 0.45895982, 0.0, 964, 38, 9, 5, 23
2440, 0.02, 14.445111691207343, 0.016701461377870562, 23, 5, 495.44, 2814956, 0.2, 10.0, 14549, 38, 0.20228070175438595, -0.3607218, 0.00037299554, 1976.075, 0.0016137797, 2.5564692e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.9594853, 24.6285, 12.165755, 1.2195407, 0.0, 720, 38, 9, 5, 23
2441, 0.02, 14.445051915252249, 0.015352407536636426, 23, 5, 495.44, 2816108, 0.2, 10.0, 14550, 38, 0.20228070175438595, -0.3641942, 0.0028418282, 1975.9458, 0.046779525, 1.4692879e-05, 0.0009765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.956934, 16.13195, 9.815822, 0.4290782, 0.0, 476, 38, 9, 5, 23
2442, 0.02, 14.444872637273011, 0.015256588072122053, 23, 5, 495.44, 2817260, 0.2, 10.0, 14553, 38, 0.20228070175438595, -0.36102524, 0.0020056965, 1975.8428, 0.0073888204, 2.3426808e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.922267, 16.008755, 9.807657, 0.3923006, 0.0, 732, 38, 9, 5, 23
2443, 0.02, 14.444753160174548, 0.01518288474810214, 23, 5, 495.44, 2818412, 0.2, 10.0, 14555, 38, 0.20228070175438595, -0.36280957, 0.0016878658, 1975.7351, 0.020034522, 9.784797e-06, 0.0009765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.5661445, 24.52706, 8.968446, 0.6901565, 0.0, 988, 38, 9, 5, 23
2444, 0.02, 14.444514305645692, 0.015352407536636426, 23, 5, 495.44, 2819564, 0.2, 10.0, 14559, 38, 0.20228070175438595, -0.36035687, 0.0006445778, 1975.6401, 0.0024456582, 2.0225253e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.4383707, 24.51404, 11.43009, 1.1890043, 0.0, 744, 38, 9, 5, 23
2445, 0.02, 14.444514305645692, 0.015352407536636426, 23, 5, 495.44, 2820716, 0.2, 10.0, 14559, 38, 0.20228070175438595, -0.3651808, 0.0036052922, 1975.5122, 0.03779117, 4.4273816e-05, 0.00390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.6319776, 16.160278, 10.032396, 0.3681191, 0.0, 500, 38, 9, 5, 23
2446, 0.02, 14.444335251904057, 0.015256588072122053, 23, 5, 495.44, 2821868, 0.2, 10.0, 14562, 38, 0.20228070175438595, -0.36688435, 0.008542589, 1975.3833, 0.251822, 0.000101444646, 0.0029296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.38721, 17.536316, 8.320246, 0.37772116, 0.0, 756, 38, 9, 5, 23
2447, 0.02, 14.444215924219398, 0.01518288474810214, 23, 5, 495.44, 2823020, 0.2, 10.0, 14564, 38, 0.20228070175438595, -0.35620654, 0.0009355841, 1975.262, 0.035076074, 5.762129e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4317443, 24.65077, 9.419562, 0.807174, 0.0, 1012, 38, 9, 5, 23
2448, 0.02, 14.443977368331264, 0.015352407536636426, 23, 5, 495.44, 2824172, 0.2, 10.0, 14568, 38, 0.20228070175438595, -0.35890996, 0.004389411, 1975.1327, 0.0073376643, 1.4730691e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0146885, 24.6971, 11.577383, 1.3550682, 0.0, 768, 38, 9, 5, 23
2449, 0.02, 14.443977368331264, 0.015352407536636426, 23, 5, 495.44, 2825324, 0.2, 10.0, 14568, 38, 0.20228070175438595, -0.3611834, 0.0023877434, 1974.9796, 0.05539391, 5.8898595e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.7394497, 18.18265, 10.183936, 0.4886993, 0.0, 524, 38, 9, 5, 23
2450, 0.02, 14.443798538406789, 0.015256588072122053, 23, 5, 495.44, 2826476, 0.2, 10.0, 14571, 38, 0.20228070175438595, -0.36168936, 0.0032148398, 1974.8257, 0.03519935, 1.2083883e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3644009, 18.123585, 10.4073925, 0.44873798, 0.0, 780, 38, 9, 5, 23
2451, 0.02, 14.44367935985583, 0.01518288474810214, 23, 5, 495.44, 2827628, 0.2, 10.0, 14573, 38, 0.20201754385964912, -0.36268303, 0.0019429674, 1974.7039, 0.02499364, 4.537638e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.6418622, 24.666096, 10.409916, 0.7833209, 0.0, 1036, 38, 9, 5, 23
2452, 0.02, 14.443441102048682, 0.015352407536636426, 23, 5, 495.44, 2828780, 0.2, 10.0, 14577, 38, 0.20201754385964912, -0.36662, 0.003042445, 1974.5684, 0.0046965955, 0.00012360647, 0.00390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.6181903, 24.667418, 12.80976, 1.2652279, 0.0, 792, 38, 9, 5, 23
2453, 0.02, 14.443381558273254, 0.015352407536636426, 23, 5, 495.44, 2829932, 0.2, 10.0, 14578, 38, 0.20201754385964912, -0.36548138, 0.0018827957, 1974.429, 0.0058803917, 1.0615294e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.273883, 17.005325, 11.43128, 0.3008289, 0.0, 548, 38, 9, 5, 23
2454, 0.02, 14.443262495521969, 0.015256588072122053, 23, 5, 495.44, 2831084, 0.2, 10.0, 14580, 38, 0.20201754385964912, -0.36633393, 0.0030068173, 1974.3009, 0.037360534, 5.8544874e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3065035, 15.354267, 9.464977, 0.27408203, 0.0, 804, 38, 9, 5, 23
2455, 0.02, 14.44308396336816, 0.016701461377870562, 23, 5, 495.44, 2832236, 0.2, 10.0, 14583, 38, 0.20201754385964912, -0.3560616, 0.004463268, 1974.1636, 0.039293062, 5.366245e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8981023, 24.72126, 9.642759, 0.73357505, 0.0, 1060, 38, 9, 5, 23
2456, 0.02, 14.442905505540809, 0.015352407536636426, 23, 5, 495.44, 2833388, 0.2, 10.0, 14586, 38, 0.20201754385964912, -0.36159766, 0.00038670568, 1974.009, 0.008943501, 1.0789811e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8551846, 24.613623, 10.448732, 1.3440706, 0.0, 316, 38, 9, 5, 23
2457, 0.02, 14.442846036107326, 0.015352407536636426, 23, 5, 495.44, 2834540, 0.2, 10.0, 14587, 38, 0.20201754385964912, -0.34936476, 0.0057723755, 1973.8599, 0.26746503, 5.5973716e-05, 0.0009765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3902483, 13.946629, 5.754555, 0.48004258, 0.0, 572, 38, 9, 5, 23
2458, 0.02, 14.44266767730974, 0.01518288474810214, 23, 5, 495.44, 2835692, 0.2, 10.0, 14590, 38, 0.20201754385964912, -0.37270662, 0.012813406, 1973.6962, 0.88818896, 5.9072197e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1651082, 17.832924, 4.153164, 0.4655305, 0.0, 828, 38, 9, 5, 23
2459, 0.02, 14.442548812679897, 0.016701461377870562, 23, 5, 495.44, 2836844, 0.2, 10.0, 14592, 38, 0.20201754385964912, -0.34339306, 0.008413291, 1973.5952, 0.0020622704, 1.0641831e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1693332, 24.368298, 11.477799, 1.3790449, 0.0, 1084, 38, 9, 5, 23
2460, 0.02, 14.442370577553643, 0.015352407536636426, 23, 5, 495.44, 2837996, 0.2, 10.0, 14595, 38, 0.20201754385964912, -0.36866468, 0.00049345917, 1973.5095, 0.00809929, 2.1075331e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.015374, 24.377048, 12.039129, 1.3651868, 0.0, 340, 38, 9, 5, 23
2461, 0.02, 14.442251795328477, 0.015352407536636426, 23, 5, 495.44, 2839148, 0.2, 10.0, 14597, 38, 0.20201754385964912, -0.36328456, 0.003858962, 1973.4574, 0.017531617, 1.8392111e-05, 0.001953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.2325153, 17.672508, 10.856198, 0.36212268, 0.0, 596, 38, 9, 5, 23
2462, 0.02, 14.44213304604119, 0.01518288474810214, 23, 5, 495.44, 2840300, 0.2, 10.0, 14599, 38, 0.20201754385964912, -0.36075085, 0.003611032, 1973.3733, 0.035763644, 2.0040658e-05, 0.001953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.2859213, 16.975628, 10.043425, 0.25834334, 0.0, 852, 38, 9, 5, 23
2463, 0.02, 14.44195498383882, 0.016701461377870562, 23, 5, 495.44, 2841452, 0.2, 10.0, 14602, 38, 0.20201754385964912, -0.35912052, 0.0010732913, 1973.2332, 0.0055635213, 7.019541e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.2730465, 24.348995, 11.335082, 1.1228911, 0.0, 1108, 38, 9, 5, 23
2464, 0.02, 14.441836316836316, 0.015352407536636426, 23, 5, 495.44, 2842604, 0.2, 10.0, 14604, 38, 0.20201754385964912, -0.36138156, 0.0007567764, 1973.1294, 0.017991021, 1.154404e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.3336143, 24.390633, 10.888903, 1.0027992, 0.0, 364, 38, 9, 5, 23
2465, 0.02, 14.441717682723779, 0.015352407536636426, 23, 5, 495.44, 2843756, 0.2, 10.0, 14606, 38, 0.20201754385964912, -0.3572387, 0.004650719, 1973.0312, 0.1498162, 9.85427e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.651286, 17.155956, 7.941637, 0.51804715, 0.0, 620, 38, 9, 5, 23
2466, 0.02, 14.441599081487539, 0.01518288474810214, 23, 5, 495.44, 2844908, 0.2, 10.0, 14608, 38, 0.20201754385964912, -0.35765684, 0.0017205846, 1972.9042, 0.5583883, 2.5652815e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1829958, 16.568443, 6.716285, 0.4613068, 0.0, 876, 38, 9, 5, 23
2467, 0.02, 14.441421241246342, 0.016701461377870562, 23, 5, 495.44, 2846060, 0.2, 10.0, 14611, 38, 0.20201754385964912, -0.354375, 0.014746987, 1972.7803, 0.57868814, 0.00014615963, 0.001953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1782057, 24.605854, 9.46929, 1.3662553, 0.0, 1132, 38, 9, 5, 23
2468, 0.02, 14.441302722141074, 0.015352407536636426, 23, 5, 495.44, 2847212, 0.2, 10.0, 14613, 38, 0.20201754385964912, -0.3653831, 0.0012183067, 1972.6322, 0.022296067, 6.418877e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2139204, 24.600307, 10.536436, 0.7700179, 0.0, 388, 38, 9, 5, 23
2469, 0.02, 14.441184235864313, 0.015352407536636426, 23, 5, 495.44, 2848364, 0.2, 10.0, 14615, 38, 0.20201754385964912, -0.3698378, 0.00367667, 1972.4915, 0.04264933, 1.5660955e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4408545, 17.026714, 9.290026, 0.20205474, 0.0, 644, 38, 9, 5, 23
2470, 0.02, 14.441065782402415, 0.01518288474810214, 23, 5, 495.44, 2849516, 0.2, 10.0, 14617, 38, 0.20201754385964912, -0.36485618, 0.0013802042, 1972.3485, 0.053716164, 3.602101e-05, 0.00390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8223393, 15.144618, 8.77847, 0.10764038, 0.0, 900, 38, 9, 5, 23
2471, 0.01, 14.440828973868705, 0.015299026425591099, 23, 5, 497.8, 2850668, 0.1, 10.0, 14621, 38, 0.20201754385964912, -0.35713235, 0.0033351663, 1972.2233, 0.21638769, 2.2360508e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.135004, 24.317114, 9.260569, 1.1485031, 0.0, 3645, 38, 9, 5, 23
2472, 0.0, 14.440769792223279, 0.015299026425591099, 23, 5, 500.0, 2851820, 0.0, 10.0, 14622, 38, 0.20201754385964912, -0.3567013, 0.00034417713, 1972.129, 0.048910595, 2.925233e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.122055, 24.42662, 9.151729, 0.82902956, 0.0, 1901, 38, 9, 5, 23
2473, 0.0, 14.440651453506124, 0.015309672929714684, 23, 5, 500.0, 2852972, 0.0, 10.0, 14624, 38, 0.20201754385964912, -0.35624793, 0.0059786867, 1972.0337, 0.2433683, 0.0001694955, 0.010742187, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1967297, 15.105088, 6.2553754, 0.42109284, 0.0, 1693, 38, 9, 5, 23
2474, 0.0, 14.440533147542556, 0.01518288474810214, 23, 5, 500.0, 2854124, 0.0, 10.0, 14626, 38, 0.20201754385964912, -0.36139688, 0.004448367, 1971.9163, 0.6754928, 2.3662615e-05, 0.0009765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9994749, 12.768431, 5.453257, 0.33779287, 0.0, 1354, 38, 9, 5, 23
2475, 0.0, 14.440296633821813, 0.015299026425591099, 23, 5, 500.0, 2855276, 0.0, 10.0, 14630, 38, 0.20201754385964912, -0.36196062, 0.014100878, 1971.7183, 0.43462127, 0.00022506996, 0.00390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9777782, 24.74091, 8.122907, 1.2498926, 0.0, 1213, 38, 9, 5, 23
2476, 0.0, 14.440237525841384, 0.015352407536636426, 23, 5, 500.0, 2856428, 0.0, 10.0, 14631, 38, 0.20201754385964912, -0.37281337, 0.0044225603, 1971.5283, 0.018952021, 9.392008e-06, 0.0009765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1314137, 24.708626, 9.275298, 0.73484087, 0.0, 436, 38, 9, 5, 23
2477, 0.01, 14.440129407245589, 0.015256588072122053, 23, 5, 499.78, 2857580, 0.1, 10.0, 14634, 38, 0.20201754385964912, -0.35119584, 0.00424468, 1971.3347, 0.0264035, 4.3836826e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.223216, 13.254737, 7.669391, 0.20483673, 0.0, 692, 38, 9, 5, 23
2478, 0.03, 14.44014954874103, 0.015120274914089347, 23, 5, 499.14, 2858732, 0.3, 10.0, 14636, 38, 0.20228070175438595, -0.41838202, 0.58555543, 1971.1636, 0.18399048, 0.0015855266, 0.044921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9305881, 24.813301, 6.954479, 0.76129454, 0.0, 948, 38, 9, 5, 23
2479, 0.03, 14.439972353375394, 0.015299026425591099, 23, 5, 499.14, 2859884, 0.3, 10.0, 14639, 38, 0.20228070175438595, -0.35654816, 0.0067500584, 1971.0166, 0.017934248, 0.00443199, 0.0048828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2459762, 25.027824, 10.52531, 1.2785743, 0.0, 750, 38, 9, 5, 23
2480, 0.03, 14.43991330458564, 0.015352407536636426, 23, 5, 499.14, 2861036, 0.3, 10.0, 14640, 38, 0.20228070175438595, -0.3610712, 0.0037590691, 1971.0831, 0.14837019, 7.1862014e-05, 0.0058593745, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.8161566, 18.723188, 8.955523, 0.5484126, 0.0, 506, 38, 9, 5, 23
2481, 0.03, 14.439736207189036, 0.015256588072122053, 23, 5, 499.14, 2862188, 0.3, 10.0, 14643, 38, 0.20228070175438595, -0.36481705, 0.0034638955, 1971.2726, 0.08254932, 4.6709923e-05, 0.0029296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.897894, 19.298239, 9.883799, 0.39521852, 0.0, 762, 38, 9, 5, 23
2482, 0.03, 14.4396181830516, 0.01518288474810214, 23, 5, 499.14, 2863340, 0.3, 10.0, 14645, 38, 0.20228070175438595, -0.361287, 0.0067048697, 1971.4548, 0.034920055, 2.0739985e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.9294782, 26.546724, 10.787856, 0.8055439, 0.0, 1018, 38, 9, 5, 23
2483, 0.03, 14.439382232620574, 0.015352407536636426, 23, 5, 499.14, 2864492, 0.3, 10.0, 14649, 38, 0.20228070175438595, -0.34890082, 0.010732407, 1971.4796, 0.056035627, 1.0456457e-05, 0.0009765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.1486063, 26.671326, 11.512908, 1.3032932, 0.0, 774, 38, 9, 5, 23
2484, 0.03, 14.439382232620574, 0.015352407536636426, 23, 5, 499.14, 2865644, 0.3, 10.0, 14649, 38, 0.20228070175438595, -0.35828388, 0.0036554474, 1971.4413, 0.12186044, 3.5862162e-05, 0.001953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0971694, 19.123344, 9.640032, 0.4220824, 0.0, 530, 38, 9, 5, 23
2485, 0.03, 14.439205355357448, 0.015256588072122053, 23, 5, 499.14, 2866796, 0.3, 10.0, 14652, 38, 0.20228070175438595, -0.35582447, 0.0029631837, 1971.349, 0.01374987, 2.974903e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.1478293, 19.514774, 11.048932, 0.37954244, 0.0, 786, 38, 9, 5, 23
2486, 0.03, 14.439087477899632, 0.01518288474810214, 23, 5, 499.14, 2867948, 0.3, 10.0, 14654, 38, 0.20228070175438595, -0.36907747, 0.005349642, 1971.2778, 0.022980472, 1.2073639e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0939417, 26.469547, 11.848554, 0.75512725, 0.0, 1042, 38, 9, 5, 23
2487, 0.03, 14.438851820645523, 0.015299026425591099, 23, 5, 499.14, 2869100, 0.3, 10.0, 14658, 38, 0.20228070175438595, -0.3594302, 0.0005215964, 1971.2141, 0.0068118493, 1.8551971e-05, 0.0009765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.7224154, 26.314932, 14.662979, 1.1422081, 0.0, 798, 38, 9, 5, 23
2488, 0.03, 14.438851820645523, 0.015299026425591099, 23, 5, 499.14, 2870252, 0.3, 10.0, 14658, 38, 0.20228070175438595, -0.36079296, 0.0030344632, 1971.146, 0.0503542, 6.265008e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0996766, 20.544912, 11.149307, 0.41644117, 0.0, 554, 38, 9, 5, 23
2489, 0.03, 14.438675163105685, 0.015256588072122053, 23, 5, 499.14, 2871404, 0.3, 10.0, 14661, 38, 0.20228070175438595, -0.35374418, 0.0049622804, 1971.0535, 0.32821083, 3.3593125e-05, 0.0009765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3871305, 19.414034, 8.099007, 0.37314406, 0.0, 810, 38, 9, 5, 23
2490, 0.03, 14.438557432054221, 0.01518288474810214, 23, 5, 499.14, 2872556, 0.3, 10.0, 14663, 38, 0.20228070175438595, -0.3574422, 0.0018573609, 1970.9451, 0.7347743, 8.908952e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.283917, 26.218515, 8.799758, 0.78735596, 0.0, 1066, 38, 9, 5, 23
2491, 0.03, 14.438322067430946, 0.015299026425591099, 23, 5, 499.14, 2873708, 0.3, 10.0, 14667, 38, 0.20228070175438595, -0.35795492, 0.0072731455, 1970.8229, 0.13453537, 3.7238456e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2987995, 26.44784, 11.874204, 0.95534164, 0.0, 822, 38, 9, 5, 23
2492, 0.03, 14.438322067430946, 0.015299026425591099, 23, 5, 499.14, 2874860, 0.3, 10.0, 14667, 38, 0.20228070175438595, -0.3603753, 0.0029726748, 1970.6974, 0.11355403, 2.4087614e-05, 0.0009765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.299535, 21.248173, 10.138257, 0.44108477, 0.0, 578, 38, 9, 5, 23
2493, 0.03, 14.438086832690887, 0.01518288474810214, 23, 5, 499.14, 2876012, 0.3, 10.0, 14671, 38, 0.20228070175438595, -0.35468385, 0.0028506706, 1970.554, 0.01432696, 4.874508e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.2614543, 21.090757, 11.787971, 0.37603995, 0.0, 834, 38, 9, 5, 23
2494, 0.03, 14.438028044287528, 0.01518288474810214, 23, 5, 499.14, 2877164, 0.3, 10.0, 14672, 38, 0.20228070175438595, -0.35363227, 0.0062242146, 1970.466, 0.13649234, 5.402506e-05, 0.001953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.187984, 26.34452, 9.245984, 0.9364155, 0.0, 1090, 38, 9, 5, 23
2495, 0.03, 14.437792971750355, 0.015299026425591099, 23, 5, 499.14, 2878316, 0.3, 10.0, 14676, 38, 0.20228070175438595, -0.360685, 0.005872836, 1970.3722, 0.028587168, 7.635941e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0873199, 26.49269, 12.400273, 0.90754646, 0.0, 846, 38, 9, 5, 23
2496, 0.03, 14.437734223876745, 0.015309672929714684, 23, 5, 499.14, 2879468, 0.3, 10.0, 14677, 38, 0.20228070175438595, -0.35848695, 0.0009217901, 1970.3236, 0.055893198, 6.8777836e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.617855, 19.518547, 10.215928, 0.3895917, 0.0, 602, 38, 9, 5, 23
2497, 0.03, 14.437558028854733, 0.01518288474810214, 23, 5, 499.14, 2880620, 0.3, 10.0, 14680, 38, 0.20228070175438595, -0.3647115, 0.0036423535, 1970.2262, 0.09055459, 5.72708e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.1818326, 19.85167, 9.778704, 0.37914464, 0.0, 858, 38, 9, 5, 23
2498, 0.03, 14.437440605988991, 0.01518288474810214, 23, 5, 499.14, 2881772, 0.3, 10.0, 14682, 38, 0.20228070175438595, -0.35181308, 0.0048519466, 1970.139, 0.044261243, 7.99287e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4416356, 26.67737, 12.16, 1.0106212, 0.0, 1114, 38, 9, 5, 23
2499, 0.03, 14.437264532380306, 0.015299026425591099, 23, 5, 499.14, 2882924, 0.3, 10.0, 14685, 38, 0.20228070175438595, -0.36638227, 0.0023367954, 1970.0146, 0.0028041215, 1.1474294e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.457891, 26.841688, 13.318095, 0.8047948, 0.0, 370, 38, 9, 5, 23
2500, 0.03, 14.437205857354698, 0.015309672929714684, 23, 5, 499.14, 2884076, 0.3, 10.0, 14686, 38, 0.20228070175438595, -0.36099455, 0.0038259507, 1969.9104, 0.085597605, 1.3925364e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.3559356, 19.741085, 10.990796, 0.33345652, 0.0, 626, 38, 9, 5, 23
2501, 0.03, 14.437029880786339, 0.01518288474810214, 23, 5, 499.14, 2885228, 0.3, 10.0, 14689, 38, 0.20228070175438595, -0.36105046, 0.004074518, 1969.7759, 0.5012539, 1.1553182e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3392801, 18.656155, 7.1017637, 0.31318042, 0.0, 882, 38, 9, 5, 23
2502, 0.03, 14.436912603481108, 0.016701461377870562, 23, 5, 499.14, 2886380, 0.3, 10.0, 14691, 38, 0.20228070175438595, -0.35618252, 0.005074038, 1969.6316, 0.13721651, 7.2640223e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3369458, 27.056675, 11.337191, 1.2987229, 0.0, 1138, 38, 9, 5, 23
2503, 0.03, 14.436736748100383, 0.015299026425591099, 23, 5, 499.14, 2887532, 0.3, 10.0, 14694, 38, 0.20228070175438595, -0.36925605, 0.0031790156, 1969.4758, 0.0038233884, 2.5568985e-05, 0.001953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.625458, 27.11403, 13.977728, 0.7629754, 0.0, 394, 38, 9, 5, 23
2504, 0.03, 14.43661955154518, 0.015309672929714684, 23, 5, 499.14, 2888684, 0.3, 10.0, 14696, 38, 0.20228070175438595, -0.35651302, 0.00536443, 1969.3157, 0.14823595, 0.000105206374, 0.005859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.9018059, 17.949532, 8.776168, 0.34042707, 0.0, 650, 38, 9, 5, 23
2505, 0.03, 14.43650238726664, 0.01518288474810214, 23, 5, 499.14, 2889836, 0.3, 10.0, 14698, 38, 0.20228070175438595, -0.36596057, 0.0038223658, 1969.1548, 0.19114657, 1.510231e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4505053, 18.292025, 8.780193, 0.297828, 0.0, 906, 38, 9, 5, 23
2506, 0.03, 14.436326701338402, 0.015214384508990318, 23, 5, 499.14, 2890988, 0.3, 10.0, 14701, 38, 0.20228070175438595, -0.3543109, 0.004439762, 1968.9886, 0.010220122, 1.935984e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.6452966, 27.19534, 11.780265, 1.2869941, 0.0, 1162, 38, 9, 5, 23
