it, ret_suc, exp_suc, opt_len, dist_from_opt, len_mean, frames, rew_mean, score, ep, cells, arch_suc, cum_suc, policy_loss, value_loss, l2_loss, policy_entropy, approxkl, clipfrac, sil_pg_loss, sil_vf_loss, sil_loss, sil_entropy, sil_valid_min, sil_valid_max, sil_valid_mean, neglop_sil_min, neglop_sil_max, neglop_sil_mean, mean_val_pred, mean_sil_r, sil_frames, no_score_cells, cells_found_ret, cells_found_rand, cells_found_policy
874, 0.65, 0.11751045053413842, 23, 11, 752.34, 1037745, 4.1, 10.0, 1575, 38, 0.6970162278049523, 26.48661665658819, -0.0864135, 0.0006358789, 2000.9658, 0.9001662, 1.4123785e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.77595305, 2.4848247, 1.9663045, 1.3022155, 0.0, 6846, 38, 0, 9, 28
875, 0.65, 0.1174498439589835, 23, 11, 745.3, 1039025, 4.2, 10.0, 1577, 38, 0.6970162278049523, 26.48661665658819, -0.058645163, 0.00016654591, 2001.5253, 0.9015178, 2.8562154e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7453762, 2.546711, 2.2879355, 1.4167472, 0.0, 7102, 38, 0, 9, 28
876, 0.65, 0.11743505566657152, 23, 11, 745.3, 1040305, 4.2, 10.0, 1578, 38, 0.6964326115061408, 26.46443923723335, -0.23304471, 0.6204839, 2002.0038, 0.6216705, 0.00037232658, 0.016528927, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.015286865, 24.283684, 3.1241505, 1.9780792, 0.0, 7358, 38, 0, 9, 28
877, 0.64, 0.11744150440405642, 23, 11, 745.51, 1041565, 4.2, 10.0, 1580, 38, 0.6964326115061408, 26.46443923723335, 0.0, 0.0, 2002.2867, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014645621, 24.84708, 2.421825, 3.016638, 0.0, 6614, 38, 0, 9, 28
878, 0.64, 0.11722543766910962, 23, 11, 735.9, 1042717, 4.3, 10.0, 1584, 38, 0.6964326115061408, 26.46443923723335, 0.0, 0.0, 2002.477, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.044799358, 2.5649333, 1.4722468, 2.9608567, 0.0, 6870, 38, 0, 9, 28
879, 0.66, 0.11729288381483269, 23, 11, 723.79, 1043869, 4.5, 10.0, 1587, 38, 0.6967981085821642, 26.47832812612224, -0.15663677, 0.5993424, 2002.7214, 0.015154193, 0.0007175602, 0.053571433, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019450884, 24.978828, 2.505747, 3.6376412, 0.0, 7126, 38, 0, 9, 28
880, 0.66, 0.11729288381483269, 23, 11, 723.79, 1045021, 4.5, 10.0, 1587, 38, 0.6967981085821642, 26.47832812612224, 0.0, 0.0, 2003.0496, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.044733442, 19.617382, 1.6392521, 3.9135525, 0.0, 6382, 38, 0, 9, 28
881, 0.67, 0.11726599446774337, 23, 11, 710.31, 1046173, 4.7, 10.0, 1589, 38, 0.6967981085821642, 26.47832812612224, 0.0, 0.0, 2003.322, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20280167, 2.4184685, 1.5294002, 4.018193, 0.0, 6638, 38, 0, 9, 28
882, 0.68, 0.11749584962244952, 23, 11, 713.05, 1047325, 4.7, 10.0, 1590, 38, 0.6970473111339984, 26.48779782309194, -0.035750374, 0.21697831, 2003.5388, 0.026252134, 0.0018461081, 0.060185187, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9481553, 24.683376, 3.2384224, 4.0265727, 0.0, 6894, 38, 0, 9, 28
883, 0.68, 0.11698461757078404, 23, 11, 704.99, 1048477, 4.8, 10.0, 1594, 38, 0.6970473111339984, 26.48779782309194, -0.10436157, 0.012724388, 2003.6747, 0.24639317, 0.0016366229, 0.05078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8021193, 24.677668, 4.0604978, 2.6675427, 0.0, 6745, 38, 0, 9, 28
884, 0.67, 0.11718042911143055, 23, 11, 703.92, 1049629, 4.8, 10.0, 1596, 38, 0.6972666093796125, 26.496131156425275, -0.06896816, 0.38148633, 2003.8829, 0.16835003, 0.0566257, 0.120283015, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019246457, 24.979202, 4.6531544, 3.5282812, 0.0, 7001, 38, 0, 9, 28
885, 0.69, 0.11722500752918667, 23, 11, 696.95, 1050781, 4.9, 10.0, 1598, 38, 0.6972666093796125, 26.496131156425275, -0.060507152, 0.05561126, 2004.022, 0.33664277, 0.5059996, 0.65234375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3626169, 24.612617, 3.7834294, 3.089976, 0.0, 11032, 38, 0, 9, 28
886, 0.68, 0.11717382463709178, 23, 11, 697.37, 1051933, 4.8, 10.0, 1601, 38, 0.6963267597555524, 26.46041687071099, -0.11492166, 0.06110739, 2004.1162, 0.496806, 0.012039668, 0.36320758, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018002754, 24.39192, 2.8243294, 2.948717, 0.0, 8985, 38, 0, 9, 28
887, 0.68, 0.11731061864866284, 23, 11, 700.31, 1053085, 4.8, 10.0, 1603, 38, 0.6966707570035744, 26.473488766135826, -0.25036168, 2.0622108, 2004.3391, 0.012469402, 0.0001378277, 0.009615385, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00847576, 24.354198, 2.9888496, 3.5106914, 0.0, 7745, 38, 0, 9, 28
888, 0.68, 0.11731061864866284, 23, 11, 700.31, 1054237, 4.8, 10.0, 1603, 38, 0.6966707570035744, 26.473488766135826, 0.0, 0.0, 2004.4603, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008718671, 15.737401, 0.7756214, 1.6170441, 0.0, 6984, 38, 0, 9, 28
889, 0.68, 0.11757092384650365, 23, 11, 688.54, 1055389, 5.0, 10.0, 1605, 38, 0.6968642554555867, 26.480841707312297, -0.02766236, 0.08062408, 2004.5647, 0.0054028025, 6.645222e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.31230158, 23.227585, 1.4778484, 1.7451941, 0.0, 7240, 38, 0, 9, 28
890, 0.69, 0.11703244775805943, 23, 11, 684.57, 1056541, 5.0, 10.0, 1608, 38, 0.6979392468556556, 26.521691380514913, -0.026063148, 0.17251621, 2004.6812, 0.012427513, 0.000537798, 0.012195122, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007958019, 23.205711, 3.0007055, 3.107621, 0.0, 7111, 38, 0, 9, 28
891, 0.7, 0.1172292226604768, 23, 11, 681.95, 1057693, 5.1, 10.0, 1611, 38, 0.6982470338670437, 26.53338728694766, -0.1117143, 0.4501817, 2004.7585, 0.20438652, 0.07022313, 0.2606952, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22671397, 21.674107, 3.0413392, 2.5399523, 0.0, 6456, 38, 0, 9, 28
892, 0.69, 0.1172668029421528, 23, 11, 676.79, 1058845, 5.1, 10.0, 1612, 38, 0.6982470338670437, 26.53338728694766, -0.15098034, 0.9114811, 2004.8458, 0.8553227, 0.004923185, 0.078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.45962727, 20.089016, 2.2388175, 2.683298, 0.0, 6162, 38, 0, 9, 28
893, 0.68, 0.11716240748498813, 23, 11, 684.18, 1060107, 5.0, 10.0, 1613, 38, 0.6982470338670437, 26.53338728694766, -0.25201392, 0.009676916, 2004.9585, 1.1179907, 0.0065692523, 0.3251953, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34679145, 16.865948, 1.3012834, 1.6069822, 0.0, 6186, 38, 0, 9, 28
894, 0.68, 0.11723981584821429, 23, 11, 691.88, 1061387, 4.9, 10.0, 1614, 38, 0.6982470338670437, 26.53338728694766, -0.15187079, 0.0109776305, 2005.1069, 1.2326659, 0.0007170409, 0.03125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09718039, 2.079752, 1.2129542, 0.7818877, 0.0, 6373, 38, 0, 9, 28
895, 0.68, 0.1171834220691095, 23, 11, 691.88, 1062667, 4.9, 10.0, 1615, 38, 0.6982470338670437, 26.53338728694766, -0.1355856, 0.003562869, 2005.3116, 1.3798614, 9.1611546e-05, 0.0009765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.109412886, 2.1810575, 1.1826556, 0.54616004, 0.0, 6629, 38, 0, 9, 28
896, 0.68, 0.1171834220691095, 23, 11, 691.88, 1063947, 4.9, 10.0, 1615, 38, 0.6982470338670437, 26.53338728694766, -0.13075346, 0.0007587668, 2005.5171, 1.7258288, 4.443753e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6559549, 2.3909593, 1.8204983, 0.35314217, 0.0, 6885, 38, 0, 9, 28
897, 0.69, 0.1171570673344463, 23, 11, 691.88, 1065354, 4.9, 10.0, 1616, 38, 0.6982470338670437, 26.53338728694766, -0.023868065, 0.004849061, 2005.75, 1.7869647, 4.7938054e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6474798, 2.5043468, 2.2275143, 0.22660415, 0.0, 7141, 38, 0, 9, 28
898, 0.69, 0.11694626793095064, 23, 11, 691.88, 1066762, 4.9, 10.0, 1618, 38, 0.6982470338670437, 26.53338728694766, 0.027668988, 0.00110409, 2005.9341, 1.798995, 1.1477407e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.132991, 2.567941, 2.4163334, 0.19278395, 0.0, 7397, 38, 0, 9, 28
899, 0.68, 0.11695998599071886, 23, 11, 701.34, 1068104, 4.8, 10.0, 1621, 38, 0.6979578493673328, 26.522398275958647, -0.09832432, 0.21810016, 2006.1256, 0.7951454, 0.0030965665, 0.02016129, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.061673477, 15.903889, 2.7084353, 0.6282813, 0.0, 7653, 38, 0, 9, 28
900, 0.68, 0.11669525544218289, 23, 11, 692.76, 1069378, 4.9, 10.0, 1625, 38, 0.6966678596872503, 26.47337866811551, -0.095509194, 0.093128935, 2006.3116, 0.14157434, 0.00037870623, 0.011764706, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.32584932, 23.340914, 2.7363021, 1.319375, 0.0, 6909, 38, 0, 9, 28
901, 0.69, 0.11665463254847401, 23, 11, 685.8, 1070530, 5.0, 10.0, 1627, 38, 0.6966678596872503, 26.47337866811551, 0.0, 0.0, 2006.4009, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.28629157, 23.49514, 2.2022738, 1.8594404, 0.0, 6165, 38, 0, 9, 28
902, 0.67, 0.11636682755594559, 23, 11, 685.18, 1071682, 4.9, 10.0, 1631, 38, 0.6966678596872503, 26.47337866811551, 0.0, 0.0, 2006.4536, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8616022, 2.1509552, 1.454344, 1.3843201, 0.0, 6421, 38, 0, 9, 28
903, 0.67, 0.11647263340883948, 23, 11, 676.78, 1072834, 5.0, 10.0, 1633, 38, 0.6969756466986384, 26.48507457454826, 0.017454203, 0.15529454, 2006.498, 0.006085002, 5.716352e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1245494, 16.692171, 2.1530397, 1.5958775, 0.0, 6677, 38, 0, 9, 28
904, 0.67, 0.11647263340883948, 23, 11, 676.78, 1073986, 5.0, 10.0, 1633, 38, 0.6969756466986384, 26.48507457454826, 0.0, 0.0, 2006.5356, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.42667252, 12.786739, 2.1155148, 1.6504587, 0.0, 6527, 38, 0, 9, 28
905, 0.67, 0.11647263340883948, 23, 11, 676.78, 1075138, 5.0, 10.0, 1633, 38, 0.6969756466986384, 26.48507457454826, 0.0, 0.0, 2006.6501, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.30762762, 2.7235713, 1.9217188, 1.4149882, 0.0, 6783, 38, 0, 9, 28
906, 0.69, 0.11668564421476746, 23, 11, 676.22, 1076290, 5.1, 10.0, 1636, 38, 0.6969756466986384, 26.48507457454826, 0.0, 0.0, 2006.7953, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.94629097, 2.6261897, 2.254502, 1.5543242, 0.0, 7039, 38, 0, 9, 28
907, 0.69, 0.11675615173402823, 23, 11, 670.4, 1077442, 5.1, 10.0, 1639, 38, 0.6979154963226986, 26.520788860262545, 0.027973467, 0.406216, 2007.4943, 0.1997195, 0.05202338, 0.30607474, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8256787, 25.076847, 4.858478, 2.3697634, 0.0, 6620, 38, 0, 9, 28
908, 0.69, 0.11675615173402823, 23, 11, 670.4, 1078711, 5.1, 10.0, 1639, 38, 0.6979154963226986, 26.520788860262545, -0.010525079, 0.037173137, 2008.4246, 0.5498075, 0.017508233, 0.4921875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2638106, 10.545559, 3.9115295, 1.8008512, 0.0, 5876, 38, 0, 9, 28
909, 0.7, 0.1168227552832225, 23, 11, 677.26, 1079991, 5.0, 10.0, 1643, 38, 0.6970479428235661, 26.487821827295512, 0.014790332, 0.5104911, 2009.2385, 0.39928004, 0.030046796, 0.3828125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.43416396, 12.652268, 2.414338, 1.5778528, 0.0, 6132, 38, 0, 9, 28
910, 0.69, 0.11637803755362944, 23, 11, 679.59, 1081271, 5.0, 10.0, 1645, 38, 0.6970479428235661, 26.487821827295512, -0.06519224, 0.0028635897, 2009.9294, 0.54021555, 0.0012523398, 0.031249998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.63195956, 2.5834131, 1.7294397, 0.6916048, 0.0, 6111, 38, 0, 9, 28
911, 0.69, 0.1163736894267383, 23, 11, 686.52, 1082551, 4.9, 10.0, 1646, 38, 0.6970479428235661, 26.487821827295512, -0.08015607, 0.09710243, 2010.4979, 0.858119, 4.1870175e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8700417, 22.93548, 3.508282, 0.8860304, 0.0, 6367, 38, 0, 9, 28
912, 0.68, 0.11643096001114672, 23, 11, 684.96, 1083949, 4.9, 10.0, 1647, 38, 0.6970479428235661, 26.487821827295512, -0.17434146, 0.042721458, 2010.9879, 1.0872321, 0.0008698313, 0.0078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7255824, 22.849106, 4.556817, 0.91129094, 0.0, 5623, 38, 0, 9, 28
913, 0.68, 0.11643096001114672, 23, 11, 684.96, 1085357, 4.9, 10.0, 1647, 38, 0.6970479428235661, 26.487821827295512, -0.114603445, 0.056144025, 2011.387, 0.9584744, 0.0014024408, 0.0068359375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1658711, 22.912941, 4.609456, 0.7879713, 0.0, 5692, 38, 0, 9, 28
914, 0.67, 0.11626845496199287, 23, 11, 679.12, 1086675, 5.0, 10.0, 1650, 38, 0.6970479428235661, 26.487821827295512, -0.20069067, 0.05079759, 2011.6575, 1.342021, 2.1954485e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3733878, 23.60485, 3.8566244, 0.6915472, 0.0, 5948, 38, 0, 9, 28
915, 0.64, 0.11636195981770787, 23, 11, 691.79, 1087942, 4.8, 10.0, 1653, 38, 0.6970479428235661, 26.487821827295512, -0.08160395, 0.024818107, 2011.9133, 0.90200645, 2.6878644e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.019932956, 23.760355, 3.5037413, 0.93473846, 0.0, 5958, 38, 0, 9, 28
916, 0.65, 0.1163948072188867, 23, 11, 691.79, 1089094, 4.8, 10.0, 1654, 38, 0.6970479428235661, 26.487821827295512, -0.091636635, 0.010952112, 2012.3672, 0.9021362, 1.1333308e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3453771, 3.1462862, 2.212998, 0.47302994, 0.0, 6214, 38, 0, 9, 28
917, 0.62, 0.11611002311261667, 23, 11, 682.1, 1090246, 4.9, 10.0, 1660, 38, 0.6970743245673994, 26.488824333561176, -0.17358513, 0.40075547, 2012.7644, 0.14355837, 0.00012000764, 0.011904763, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.37231833, 24.66785, 3.8885562, 1.7373503, 0.0, 6470, 38, 0, 9, 28
918, 0.61, 0.11627743015775095, 23, 11, 676.81, 1091398, 4.9, 10.0, 1662, 38, 0.6970743245673994, 26.488824333561176, -0.056604188, 0.03130595, 2013.1414, 0.073836096, 0.0013698846, 0.052734375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2585769, 24.169506, 4.4049573, 1.4975624, 0.0, 5343, 38, 0, 9, 28
919, 0.6, 0.11658387062678364, 23, 11, 663.14, 1092550, 5.1, 10.0, 1665, 38, 0.6971689238106054, 26.492419104803005, -0.017028136, 0.6926931, 2013.4722, 0.2830351, 0.002528152, 0.06956522, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.056400076, 23.512623, 3.800718, 1.7842808, 0.0, 5599, 38, 0, 9, 28
920, 0.62, 0.11647954395356112, 23, 11, 651.51, 1093702, 5.3, 10.0, 1668, 38, 0.6971689238106054, 26.492419104803005, -0.069378704, 0.0018510148, 2013.7263, 0.3506315, 0.0004926759, 0.021484375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.048254926, 22.830086, 3.3311431, 1.549394, 0.0, 5311, 38, 0, 9, 28
921, 0.61, 0.11634570302325177, 23, 11, 644.12, 1094854, 5.4, 10.0, 1669, 38, 0.6971689238106054, 26.492419104803005, -0.11926451, 0.00017729218, 2013.8876, 0.7388012, 0.00029550868, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2122288, 2.9075825, 1.6078782, 0.6709569, 0.0, 5567, 38, 0, 9, 28
922, 0.62, 0.11641433432877284, 23, 11, 639.63, 1096119, 5.5, 10.0, 1670, 38, 0.6971689238106054, 26.492419104803005, -0.104763724, 8.3061954e-05, 2014.001, 0.871259, 5.5632187e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.454165, 2.212109, 1.868716, 0.6898553, 0.0, 5823, 38, 0, 9, 28
923, 0.62, 0.1162730204973468, 23, 11, 633.42, 1097399, 5.6, 10.0, 1671, 38, 0.6971689238106054, 26.492419104803005, -0.09334663, 0.00016699906, 2014.0762, 0.8932285, 3.2873686e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9230518, 2.3802867, 2.2045314, 0.66385883, 0.0, 6079, 38, 0, 9, 28
924, 0.63, 0.11610201751046821, 23, 11, 626.52, 1098679, 5.7, 10.0, 1673, 38, 0.6971689238106054, 26.492419104803005, -0.08601504, 0.15049882, 2014.1553, 0.14724624, 6.4256583e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0176264, 3.272953, 2.393063, 0.907917, 0.0, 6335, 38, 0, 9, 28
925, 0.62, 0.1161068315603766, 23, 11, 618.65, 1099870, 5.8, 10.0, 1675, 38, 0.6971689238106054, 26.492419104803005, 0.0, 0.0, 2014.2577, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2200418, 2.5349033, 2.0755112, 1.2038943, 0.0, 6591, 38, 0, 9, 28
926, 0.62, 0.11614221352984319, 23, 11, 625.69, 1101022, 5.7, 10.0, 1676, 38, 0.6971689238106054, 26.492419104803005, 0.0, 0.0, 2014.3207, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2028728, 2.5781636, 1.9992712, 1.2145281, 0.0, 12223, 38, 0, 9, 28
927, 0.64, 0.11642451151460705, 23, 11, 625.69, 1102174, 5.7, 10.0, 1679, 38, 0.697461321471424, 26.503530215914115, -0.15334815, 1.1790609, 2014.3268, 0.02065697, 0.0012633346, 0.015306123, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0047862595, 22.602629, 3.7723205, 1.9680017, 0.0, 11479, 38, 0, 9, 28
928, 0.64, 0.11623539951073286, 23, 11, 617.72, 1103326, 5.8, 10.0, 1682, 38, 0.697461321471424, 26.503530215914115, 0.0, 0.0, 2014.2642, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0032169793, 23.008837, 2.9103754, 1.5082222, 0.0, 8863, 38, 0, 9, 28
929, 0.62, 0.11630028747998829, 23, 11, 619.09, 1104478, 5.8, 10.0, 1684, 38, 0.697461321471424, 26.503530215914115, 0.0, 0.0, 2014.2454, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1272148, 1.8658154, 1.3070991, 1.1645268, 0.0, 7989, 38, 0, 9, 28
930, 0.63, 0.11628985706432106, 23, 11, 615.75, 1105630, 5.9, 10.0, 1688, 38, 0.6977383297816735, 26.51405653170359, -0.07396477, 0.094529234, 2014.2483, 0.027251681, 4.978729e-05, 0.0021739132, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1368159, 23.478453, 3.8833132, 1.5683603, 0.0, 7607, 38, 0, 9, 28
931, 0.62, 0.11623150042112862, 23, 11, 610.83, 1106782, 6.0, 10.0, 1691, 38, 0.6979775642314343, 26.523147440794503, -0.09586786, 0.07744865, 2014.2312, 0.18165486, 7.457505e-05, 0.0023364485, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.081744745, 24.192104, 4.3054876, 1.807345, 0.0, 7087, 38, 0, 9, 28
932, 0.62, 0.11618364123343176, 23, 11, 617.42, 1107934, 5.9, 10.0, 1693, 38, 0.6979775642314343, 26.523147440794503, 0.0040754676, 0.020214198, 2014.208, 0.00016171248, 9.0355186e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.020860855, 24.118572, 3.0920985, 2.3440657, 0.0, 6564, 38, 0, 9, 28
933, 0.62, 0.11618364123343176, 23, 11, 617.42, 1109086, 5.9, 10.0, 1693, 38, 0.6979775642314343, 26.523147440794503, 0.0, 0.0, 2014.1765, 0.0, nan, nan, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.87597436, 1.361489, 1.0203741, 1.7194573, 0.0, 6534, 38, 0, 9, 28
934, 0.63, 0.1162444623094949, 23, 11, 606.5, 1110238, 6.1, 10.0, 1696, 38, 0.6979775642314343, 26.523147440794503, -0.05751107, 0.49047652, 2014.1445, 0.01075004, 0.03454028, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8747919, 23.674475, 2.0727026, 2.420763, 0.0, 6790, 38, 0, 9, 28
935, 0.63, 0.11631288165164291, 23, 11, 611.33, 1111390, 6.1, 10.0, 1697, 38, 0.6979775642314343, 26.523147440794503, -0.088605694, 0.038219735, 2014.1067, 0.20571925, 0.004539552, 0.24804688, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0043791207, 23.837038, 2.5169873, 2.5278597, 0.0, 6634, 38, 0, 9, 28
936, 0.63, 0.11631288165164291, 23, 11, 611.33, 1112542, 6.1, 10.0, 1697, 38, 0.6979775642314343, 26.523147440794503, -0.12096457, 0.084318526, 2014.0945, 0.1991948, 0.0004891367, 0.01119403, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9427209, 2.3797622, 1.6942399, 1.668634, 0.0, 6890, 38, 0, 9, 28
937, 0.64, 0.11614904714826305, 23, 11, 609.41, 1113694, 6.2, 10.0, 1701, 38, 0.6987085583834811, 26.55092521857228, 0.053051125, 0.54675037, 2014.0588, 0.08330464, 0.658759, 0.70879114, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10194843, 9.073556, 1.5066645, 3.129995, 0.0, 7146, 38, 0, 9, 28
938, 0.64, 0.11587647098836813, 23, 11, 619.13, 1114846, 6.0, 10.0, 1704, 38, 0.6989393986420221, 26.559697148396843, -0.06987897, 0.17157939, 2014.0713, 0.38507262, 0.0024403948, 0.089655176, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017519496, 24.028557, 1.5587945, 3.7326899, 0.0, 6713, 38, 0, 9, 28
939, 0.64, 0.11587647098836813, 23, 11, 619.13, 1115998, 6.0, 10.0, 1704, 38, 0.6989393986420221, 26.559697148396843, -0.043644965, 0.011395399, 2014.1277, 0.80780107, 2.8099465e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023088824, 23.846462, 2.5365222, 2.4518745, 0.0, 6466, 38, 0, 9, 28
940, 0.64, 0.11593615404104383, 23, 11, 620.54, 1117150, 6.0, 10.0, 1708, 38, 0.6989393986420221, 26.559697148396843, -0.04510762, 0.0009981333, 2014.2104, 0.88455683, 5.3347485e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3792511, 3.6203117, 1.9482348, 1.248149, 0.0, 6722, 38, 0, 9, 28
941, 0.64, 0.11576034689297947, 23, 11, 618.51, 1118302, 6.0, 10.0, 1710, 38, 0.6994093234540523, 26.577554291253985, -0.16340467, 0.05051391, 2014.3049, 0.90214825, 2.0840707e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.070770904, 23.976967, 3.3741577, 1.4183607, 0.0, 6978, 38, 0, 9, 28
942, 0.63, 0.11574581443577077, 23, 11, 610.79, 1119454, 6.1, 10.0, 1711, 38, 0.6994093234540523, 26.577554291253985, -0.1437268, 0.0074933968, 2014.3739, 0.6546501, 3.5851616e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00057811633, 4.93499, 2.6075778, 0.77181774, 0.0, 6931, 38, 0, 9, 28
943, 0.65, 0.11594422043010753, 23, 11, 597.88, 1120606, 6.3, 10.0, 1715, 38, 0.6994093234540523, 26.577554291253985, -0.14280438, 0.19978708, 2014.433, 0.1448606, 0.00022982077, 0.012681159, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0007864987, 24.414099, 1.9345778, 1.1186862, 0.0, 7187, 38, 0, 9, 28
944, 0.65, 0.11599409118377761, 23, 11, 592.19, 1121758, 6.4, 10.0, 1716, 38, 0.6994093234540523, 26.577554291253985, -0.096944, 0.0005930232, 2014.4768, 0.71713364, 6.2729305e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.052657865, 24.621153, 2.9115472, 0.9769723, 0.0, 7125, 38, 0, 9, 28
