it, ret_suc, exp_suc, opt_len, dist_from_opt, len_mean, frames, rew_mean, score, ep, cells, arch_suc, cum_suc, policy_loss, value_loss, l2_loss, policy_entropy, approxkl, clipfrac, sil_pg_loss, sil_vf_loss, sil_loss, sil_entropy, sil_valid_min, sil_valid_max, sil_valid_mean, neglop_sil_min, neglop_sil_max, neglop_sil_mean, mean_val_pred, mean_sil_r, sil_frames, no_score_cells, cells_found_ret, cells_found_rand, cells_found_policy
831, 0.44, 0.16257693885925317, 23, 27, 812.58, 977748, 3.2, 10.0, 1118, 38, 0.48627895307258184, 18.47860021675811, 0.32704264, 0.00041792434, 2129.919, 1.7434068, 0.00011757175, 0.001953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4966764, 2.788078, 2.5987492, 0.30915427, 0.0, 2332, 38, 0, 2, 35
832, 0.44, 0.1625942932108888, 23, 27, 812.58, 979028, 3.2, 10.0, 1119, 38, 0.48627895307258184, 18.47860021675811, 0.13295461, 0.00022000581, 2130.2534, 1.7891009, 4.158236e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4771383, 2.6746798, 2.6055803, 0.16229814, 0.0, 2588, 38, 0, 2, 35
833, 0.44, 0.1625942932108888, 23, 27, 812.58, 980308, 3.2, 10.0, 1119, 38, 0.48627895307258184, 18.47860021675811, 0.32934758, 0.00055436627, 2130.754, 1.8000178, 9.06485e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5301113, 2.6782923, 2.6283042, 0.05964513, 0.0, 2844, 38, 0, 2, 35
834, 0.44, 0.16188139059304704, 23, 27, 812.58, 981588, 3.2, 10.0, 1120, 38, 0.4861693039497748, 18.474433550091444, 0.17985241, 0.12575975, 2131.337, 1.4970468, 0.01895305, 0.12402344, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.116735004, 16.105614, 3.3037086, 0.29359645, 0.0, 3100, 38, 0, 2, 35
835, 0.43, 0.16222621771820855, 23, 27, 816.67, 982868, 3.1, 10.0, 1121, 38, 0.4861693039497748, 18.474433550091444, 0.13253713, 0.0016178569, 2131.7598, 1.6610855, 0.0013513366, 0.06738281, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2987187, 15.692022, 3.2217999, 0.39315507, 0.0, 2356, 38, 0, 2, 35
836, 0.43, 0.16129829475245078, 23, 27, 816.67, 984024, 3.1, 10.0, 1122, 38, 0.4861693039497748, 18.474433550091444, 0.36811036, 0.0015247182, 2132.002, 1.7609003, 0.00015330131, 0.00390625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0896406, 2.67296, 2.4697096, 0.12174785, 0.0, 2612, 38, 0, 2, 35
837, 0.41, 0.16344015157755992, 23, 27, 819.86, 985176, 3.0, 10.0, 1126, 38, 0.48603828650573794, 18.469454887218042, 0.23733376, 0.0072717536, 2132.1619, 1.4264416, 2.014446e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.38879812, 15.416594, 3.2504077, 0.48463735, 0.0, 2868, 38, 0, 2, 35
838, 0.42, 0.1636288998357964, 23, 27, 819.27, 986328, 3.1, 10.0, 1127, 38, 0.48603828650573794, 18.469454887218042, 0.12368452, 0.00015392058, 2132.4067, 0.8985442, 9.763913e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.29021528, 15.497288, 3.0126553, 0.64094, 0.0, 2124, 38, 0, 2, 35
839, 0.42, 0.1629181320029443, 23, 27, 819.27, 987480, 3.1, 10.0, 1128, 38, 0.48603828650573794, 18.469454887218042, 0.09982893, 0.0023510235, 2132.6443, 0.90095764, 3.90267e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8576143, 2.636529, 2.4023802, 0.36689115, 0.0, 2380, 38, 0, 2, 35
840, 0.44, 0.16338259441707717, 23, 27, 812.82, 988632, 3.2, 10.0, 1130, 38, 0.48603828650573794, 18.469454887218042, 0.16367345, 0.0007422663, 2132.9292, 0.9018637, 1.0076344e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2477703, 2.6545959, 2.5260162, 0.36133203, 0.0, 2636, 38, 0, 2, 35
841, 0.44, 0.16338259441707717, 23, 27, 812.82, 989784, 3.2, 10.0, 1130, 38, 0.48603828650573794, 18.469454887218042, 0.17585818, 0.0053793653, 2133.1729, 0.902254, 3.943887e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4590797, 2.666922, 2.5970387, 0.2557721, 0.0, 2892, 38, 0, 2, 35
842, 0.45, 0.1608755797868012, 23, 27, 805.05, 990936, 3.3, 10.0, 1133, 38, 0.48585085210777734, 18.46233238009554, 0.23263934, 0.022467228, 2133.5676, 0.5981959, 0.0038832095, 0.14453125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.33378187, 15.587945, 3.221839, 0.61860085, 0.0, 3200, 38, 0, 2, 35
843, 0.46, 0.16243245423017985, 23, 27, 801.91, 992088, 3.5, 10.0, 1135, 38, 0.48585085210777734, 18.46233238009554, 0.065046445, 0.0010372952, 2133.9866, 0.76549035, 0.0006742623, 0.029296875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3937717, 13.075623, 2.726121, 0.5067056, 0.0, 2456, 38, 0, 2, 35
844, 0.46, 0.16397415185783523, 23, 27, 800.88, 993240, 3.6, 10.0, 1137, 38, 0.48585085210777734, 18.46233238009554, 0.1226794, 0.14355236, 2134.2104, 0.8928853, 0.0030357032, 0.15502793, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7784088, 13.303821, 2.8462358, 0.6669802, 0.0, 2712, 38, 0, 2, 35
845, 0.46, 0.16381616276242197, 23, 27, 800.88, 994392, 3.6, 10.0, 1138, 38, 0.48585085210777734, 18.46233238009554, 0.2452303, 0.054954953, 2134.3362, 1.4028274, 0.0016055009, 0.05196078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6704905, 13.459407, 2.6714942, 0.9992476, 0.0, 2071, 38, 0, 2, 35
846, 0.46, 0.16381616276242197, 23, 27, 800.88, 995544, 3.6, 10.0, 1138, 38, 0.48585085210777734, 18.46233238009554, 0.17761624, 0.0023254594, 2134.5054, 0.8691749, 0.0002835719, 0.009765624, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7469, 2.4366698, 2.1288521, 0.47343755, 0.0, 2327, 38, 0, 2, 35
847, 0.46, 0.16381616276242197, 23, 27, 800.88, 996696, 3.6, 10.0, 1138, 38, 0.48585085210777734, 18.46233238009554, 0.19238931, 0.0030059014, 2134.851, 0.8937749, 2.930351e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.8648598, 2.5524504, 2.2690094, 0.36741006, 0.0, 2583, 38, 0, 2, 35
848, 0.47, 0.16287512100677637, 23, 27, 801.82, 997848, 3.6, 10.0, 1140, 38, 0.48585085210777734, 18.46233238009554, 0.14683203, 0.0002812167, 2135.4473, 0.8997349, 1.2313108e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.167377, 2.614779, 2.4677105, 0.44729424, 0.0, 2839, 38, 0, 2, 35
849, 0.47, 0.16287512100677637, 23, 27, 801.82, 999000, 3.6, 10.0, 1140, 38, 0.48585085210777734, 18.46233238009554, 0.15814567, 0.00048078195, 2136.0037, 0.90145653, 2.3233767e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.439749, 2.6472101, 2.5789068, 0.43257913, 0.0, 3095, 38, 0, 2, 35
850, 0.45, 0.16233506597361055, 23, 27, 805.11, 1000152, 3.5, 10.0, 1143, 38, 0.48567680588109946, 18.45571862348178, -0.057310592, 0.43335548, 2136.128, 0.52923644, 0.0078805685, 0.20898438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12554353, 17.677183, 3.3874257, 0.6721832, 0.0, 8496, 38, 0, 2, 35
851, 0.45, 0.16251379908531777, 23, 27, 797.27, 1001304, 3.6, 10.0, 1145, 38, 0.4863338127707933, 18.480684885290145, -0.106405534, 0.7132096, 2136.2358, 0.5220722, 0.00241152, 0.14814815, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16856337, 17.802723, 2.9004538, 0.60905915, 0.0, 5752, 38, 0, 2, 35
852, 0.47, 0.16321059686194117, 23, 27, 792.54, 1002456, 3.7, 10.0, 1148, 38, 0.4863338127707933, 18.480684885290145, 0.20209901, 0.28417242, 2136.794, 0.7720097, 0.0408108, 0.2573892, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15630063, 18.085163, 3.940561, 1.2307076, 0.0, 4752, 38, 0, 2, 35
853, 0.48, 0.1623534964209864, 23, 27, 784.2, 1003608, 3.8, 10.0, 1150, 38, 0.487031579915929, 18.5072000368053, 0.38318825, 0.2912885, 2137.4275, 1.176242, 0.002785443, 0.11715482, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.11877982, 17.348124, 3.488895, 1.3823644, 0.0, 2954, 38, 0, 2, 35
854, 0.48, 0.1612321680514187, 23, 27, 776.54, 1004760, 3.9, 10.0, 1151, 38, 0.487031579915929, 18.5072000368053, 0.33403274, 0.0048395167, 2137.896, 1.6870607, 0.00026194612, 0.004882812, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09625326, 6.092584, 2.2905786, 0.8367786, 0.0, 2484, 38, 0, 2, 35
855, 0.48, 0.1612321680514187, 23, 27, 776.54, 1005912, 3.9, 10.0, 1151, 38, 0.487031579915929, 18.5072000368053, 0.28021717, 0.0029533538, 2138.4019, 1.7742039, 4.0916806e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1522365, 2.560966, 2.410596, 0.713723, 0.0, 2740, 38, 0, 2, 35
856, 0.48, 0.16151256556799498, 23, 27, 776.54, 1007064, 3.9, 10.0, 1152, 38, 0.487031579915929, 18.5072000368053, 0.27289054, 0.0020254038, 2138.8633, 1.7956086, 5.3876493e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4136243, 2.613751, 2.539619, 0.5931719, 0.0, 2996, 38, 0, 2, 35
857, 0.48, 0.16151256556799498, 23, 27, 776.54, 1008216, 3.9, 10.0, 1152, 38, 0.487031579915929, 18.5072000368053, 0.36403188, 0.00055627443, 2139.244, 1.8015379, 7.0539727e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.544727, 2.6472492, 2.6099718, 0.39278302, 0.0, 2940, 38, 0, 2, 35
858, 0.48, 0.16218721037998146, 23, 27, 776.54, 1009368, 3.9, 10.0, 1154, 38, 0.487031579915929, 18.5072000368053, 0.14108281, 0.00039289636, 2139.5303, 1.8035936, 9.807097e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6122108, 2.6674745, 2.647245, 0.2566608, 0.0, 3196, 38, 0, 2, 35
859, 0.48, 0.16289453425712086, 23, 27, 776.54, 1010520, 3.9, 10.0, 1155, 38, 0.487031579915929, 18.5072000368053, 0.21425648, 0.00011640612, 2139.8325, 1.8044378, 3.9123347e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.647986, 2.6791518, 2.6671138, 0.1543442, 0.0, 3393, 38, 0, 2, 35
860, 0.46, 0.1632605845608082, 23, 27, 778.53, 1011672, 3.8, 10.0, 1159, 38, 0.47813535149061465, 18.169143356643357, 0.33232036, 0.035791755, 2140.1333, 1.4281585, 0.003444304, 0.08691406, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.037125938, 18.578697, 3.5047903, 0.5052683, 0.0, 3649, 38, 0, 2, 35
861, 0.46, 0.1632605845608082, 23, 27, 778.53, 1012824, 3.8, 10.0, 1159, 38, 0.47813535149061465, 18.169143356643357, 0.113214225, 0.048087828, 2140.5762, 0.8006642, 0.0025975837, 0.12676057, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.038149484, 17.18131, 3.4803286, 0.5640492, 0.0, 1905, 38, 0, 2, 35
862, 0.45, 0.1628246503765176, 23, 27, 778.53, 1013976, 3.8, 10.0, 1160, 38, 0.47813535149061465, 18.169143356643357, 0.17506064, 8.170834e-05, 2140.849, 0.87630355, 0.00012693612, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4733973, 3.2871099, 2.6132143, 0.17906904, 0.0, 2161, 38, 0, 2, 35
863, 0.45, 0.1628246503765176, 23, 27, 778.53, 1015128, 3.8, 10.0, 1160, 38, 0.47813535149061465, 18.169143356643357, 0.1482619, 0.0002676601, 2140.389, 0.89470106, 7.7328026e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.523871, 2.6356328, 2.5841517, 0.074657895, 0.0, 2417, 38, 0, 2, 35
864, 0.44, 0.16220992777009374, 23, 27, 778.53, 1016280, 3.8, 10.0, 1161, 38, 0.47813535149061465, 18.169143356643357, 0.11753391, 0.002023966, 2140.2078, 0.899614, 3.0396482e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.557493, 2.6624074, 2.6284888, 0.026780909, 0.0, 2673, 38, 0, 2, 35
865, 0.44, 0.1634253209316627, 23, 27, 775.3, 1017432, 3.9, 10.0, 1162, 38, 0.47813535149061465, 18.169143356643357, 0.17765631, 0.00012993364, 2140.5576, 0.90137684, 7.4616282e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6299372, 2.6782436, 2.659913, 0.06325092, 0.0, 2929, 38, 0, 2, 35
866, 0.43, 0.1633213767839426, 23, 27, 784.25, 1018584, 3.7, 10.0, 1164, 38, 0.47813535149061465, 18.169143356643357, 0.15739478, 8.6438304e-05, 2141.2554, 0.9020536, 1.6805824e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6623993, 2.6884782, 2.678854, 0.1262704, 0.0, 3185, 38, 0, 2, 35
867, 0.42, 0.16457823960880197, 23, 27, 787.66, 1019736, 3.6, 10.0, 1165, 38, 0.47813535149061465, 18.169143356643357, 0.046746153, 0.0001389522, 2141.8271, 0.9023381, 5.2741956e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6804419, 2.6943889, 2.6888282, 0.12963353, 0.0, 3441, 38, 0, 2, 35
868, 0.41, 0.16351865955826353, 23, 27, 799.2, 1020888, 3.4, 10.0, 1168, 38, 0.47801726781989945, 18.16465617715618, 0.30801556, 0.09908518, 2142.097, 0.52476406, 0.0013399107, 0.06535947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.023129154, 20.013649, 4.392618, 0.78035665, 0.0, 3697, 38, 0, 2, 35
869, 0.41, 0.16351865955826353, 23, 27, 799.2, 1022040, 3.4, 10.0, 1168, 38, 0.47801726781989945, 18.16465617715618, 0.39489746, 0.0142627675, 2142.532, 1.2567507, 0.00389637, 0.17578124, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.058857746, 18.244835, 4.1979966, 0.66207546, 0.0, 1953, 38, 0, 2, 35
870, 0.4, 0.16298824421691316, 23, 27, 801.98, 1023192, 3.3, 10.0, 1169, 38, 0.47801726781989945, 18.16465617715618, 0.29051197, 0.006433872, 2142.9648, 1.6732877, 0.00092718506, 0.056640625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6946979, 3.8310454, 2.9894114, 0.36486545, 0.0, 2209, 38, 0, 2, 35
871, 0.39, 0.16308298001211388, 23, 27, 811.06, 1024344, 3.2, 10.0, 1170, 38, 0.47801726781989945, 18.16465617715618, 0.1553179, 0.042027883, 2143.2334, 1.6744012, 0.0006998334, 0.047851562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6751337, 4.3740954, 2.8493817, 0.34405854, 0.0, 2465, 38, 0, 2, 35
872, 0.39, 0.16308298001211388, 23, 27, 811.06, 1025496, 3.2, 10.0, 1170, 38, 0.47801726781989945, 18.16465617715618, 0.249615, 0.017863581, 2143.5315, 1.4598694, 0.0014264912, 0.09667969, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6730413, 4.541484, 3.324629, 0.27331957, 0.0, 2721, 38, 0, 2, 35
873, 0.4, 0.16345570388349515, 23, 27, 811.06, 1026648, 3.2, 10.0, 1171, 38, 0.47801726781989945, 18.16465617715618, 0.37420997, 0.001464928, 2143.8857, 1.4346644, 0.00026224361, 0.0078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6735063, 4.4530644, 3.4082146, 0.27496567, 0.0, 2977, 38, 0, 2, 35
874, 0.4, 0.1645636569701549, 23, 27, 819.0, 1027800, 3.0, 10.0, 1174, 38, 0.47801726781989945, 18.16465617715618, 0.2576887, 0.04235696, 2144.2505, 1.5604466, 0.0003923662, 0.02050781, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.65235, 4.0591083, 2.9643145, 0.29531643, 0.0, 3233, 38, 0, 2, 35
875, 0.39, 0.1640530759951749, 23, 27, 819.0, 1028952, 3.0, 10.0, 1175, 38, 0.47798352962826646, 18.163374125874125, 0.26176018, 0.061693743, 2144.3215, 1.4430109, 0.0044812844, 0.12890625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.651903, 19.535648, 3.6460273, 0.5183706, 0.0, 3489, 38, 0, 2, 35
876, 0.39, 0.1641385555807109, 23, 27, 819.0, 1030104, 3.0, 10.0, 1177, 38, 0.4778214865896354, 18.157216490406146, 0.37856045, 0.073903985, 2144.2134, 1.1368804, 0.0021551321, 0.07910156, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.017258134, 20.037556, 4.683635, 0.9930995, 0.0, 2745, 38, 0, 2, 35
877, 0.39, 0.1641385555807109, 23, 27, 819.0, 1031256, 3.0, 10.0, 1177, 38, 0.4778214865896354, 18.157216490406146, 0.3031998, 0.0029956205, 2144.4763, 1.5610747, 0.002616216, 0.14355469, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07912294, 18.017815, 3.6702611, 0.7691514, 0.0, 2001, 38, 0, 2, 35
878, 0.39, 0.16300586730856026, 23, 27, 819.0, 1032408, 3.0, 10.0, 1178, 38, 0.4778214865896354, 18.157216490406146, 0.29016513, 0.012591586, 2144.915, 1.7407848, 0.00012922962, 0.001953125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6119668, 3.7225225, 2.6597042, 0.4766369, 0.0, 2257, 38, 0, 2, 35
879, 0.38, 0.1636500754147813, 23, 27, 826.54, 1033560, 2.9, 10.0, 1179, 38, 0.4778214865896354, 18.157216490406146, 0.29233432, 0.011709791, 2144.9714, 1.5287741, 0.0029705088, 0.18652344, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6269407, 3.8169394, 2.9406068, 0.39047924, 0.0, 2513, 38, 0, 2, 35
880, 0.38, 0.1636500754147813, 23, 27, 826.54, 1034712, 2.9, 10.0, 1179, 38, 0.4778214865896354, 18.157216490406146, 0.27813333, 0.12076217, 2144.8188, 1.6047333, 0.0004120427, 0.01660156, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.635284, 3.87014, 2.9596946, 0.2552776, 0.0, 2769, 38, 0, 2, 35
881, 0.38, 0.16483101991550997, 23, 27, 834.16, 1035864, 2.8, 10.0, 1181, 38, 0.4778214865896354, 18.157216490406146, 0.23854078, 0.00031910997, 2145.0413, 1.6353562, 0.0014246891, 0.076171875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6597738, 3.790199, 2.9246767, 0.24412847, 0.0, 3025, 38, 0, 2, 35
882, 0.37, 0.16547788873038516, 23, 27, 839.24, 1037016, 2.7, 10.0, 1183, 38, 0.4778214865896354, 18.157216490406146, 0.16978878, 0.0020843318, 2145.4346, 1.7591826, 6.271744e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6404586, 3.0638607, 2.7106605, 0.27185926, 0.0, 3281, 38, 0, 2, 35
883, 0.36, 0.166015625, 23, 27, 839.24, 1038168, 2.7, 10.0, 1184, 38, 0.47770916309797945, 18.15294819772322, 0.2208477, 0.040576756, 2145.7498, 1.5352411, 0.0008034494, 0.013671875, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03498595, 18.876236, 3.4752936, 0.5817819, 0.0, 3537, 38, 0, 2, 35
884, 0.35, 0.16460163700533154, 23, 27, 847.3, 1039443, 2.6, 10.0, 1186, 38, 0.47713079409855785, 18.130970175745198, 0.21639825, 0.066675946, 2145.9844, 1.255558, 0.0021538006, 0.080078125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.028087009, 18.937391, 4.840551, 1.0448385, 0.0, 2793, 38, 0, 2, 35
885, 0.35, 0.16460163700533154, 23, 27, 847.3, 1040723, 2.6, 10.0, 1186, 38, 0.47713079409855785, 18.130970175745198, 0.22313161, 0.0033028095, 2146.1475, 1.5988448, 0.0011124893, 0.041992188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.018693473, 14.913191, 3.868973, 0.60143304, 0.0, 2049, 38, 0, 2, 35
886, 0.34, 0.16416349099603975, 23, 27, 854.88, 1042003, 2.5, 10.0, 1187, 38, 0.47713079409855785, 18.130970175745198, 0.112690315, 0.082070485, 2146.3225, 1.6105436, 0.0009362771, 0.06738281, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.711544, 5.0318007, 3.3409617, 0.3494611, 0.0, 2305, 38, 0, 2, 35
887, 0.34, 0.1636946952174886, 23, 27, 864.36, 1043283, 2.4, 10.0, 1188, 38, 0.47713079409855785, 18.130970175745198, 0.02956562, 0.0004514972, 2146.6436, 1.6668657, 0.0009506022, 0.05664062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6945367, 4.7462807, 3.2463093, 0.33758807, 0.0, 2561, 38, 0, 2, 35
888, 0.34, 0.1636946952174886, 23, 27, 864.36, 1044563, 2.4, 10.0, 1188, 38, 0.47713079409855785, 18.130970175745198, 0.32877326, 0.007935879, 2146.9707, 1.7628709, 2.1226895e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6870577, 3.2585983, 2.7679865, 0.3325865, 0.0, 2817, 38, 0, 2, 35
889, 0.32, 0.16387212161860049, 23, 27, 883.28, 1045843, 2.2, 10.0, 1190, 38, 0.47713079409855785, 18.130970175745198, 0.033611633, 0.058406208, 2147.2769, 1.7228246, 0.00086132396, 0.043945312, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.686745, 4.4690413, 2.8880327, 0.31880307, 0.0, 3073, 38, 0, 2, 35
890, 0.3, 0.16412834540884222, 23, 27, 901.27, 1047123, 2.0, 10.0, 1192, 38, 0.47713079409855785, 18.130970175745198, 0.20260598, 0.2409698, 2147.282, 1.602975, 0.0023528724, 0.12792969, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6955624, 4.6869564, 3.428416, 0.32419783, 0.0, 3329, 38, 0, 2, 35
891, 0.29, 0.1636052651148955, 23, 27, 904.89, 1048384, 1.9, 10.0, 1194, 38, 0.47702381934459975, 18.12690513509479, 0.24345602, 0.050834022, 2147.4004, 1.3306236, 0.0036875734, 0.21093749, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.049955957, 18.495964, 4.0614386, 0.6684378, 0.0, 3585, 38, 0, 2, 35
892, 0.29, 0.1624312676474959, 23, 27, 917.2, 1049536, 1.7, 10.0, 1196, 38, 0.47692182016059326, 18.123029166102544, 0.33865348, 0.052473184, 2147.5933, 1.1896883, 0.0026609744, 0.20117188, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014246652, 20.531956, 5.062229, 1.0170612, 0.0, 2841, 38, 0, 2, 35
893, 0.29, 0.1626076626076626, 23, 27, 917.2, 1050688, 1.7, 10.0, 1197, 38, 0.47692182016059326, 18.123029166102544, 0.22924866, 0.042351283, 2147.5833, 1.5914491, 0.00040869624, 0.005859375, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013540747, 7.1313114, 3.3896363, 0.52327985, 0.0, 6282, 38, 0, 2, 35
894, 0.29, 0.1626076626076626, 23, 27, 917.2, 1051840, 1.7, 10.0, 1197, 38, 0.47692182016059326, 18.123029166102544, 0.30926597, 0.018168557, 2147.6636, 1.5586392, 0.0019150937, 0.07128906, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.701072, 4.886731, 3.4406989, 0.41664615, 0.0, 5538, 38, 0, 2, 35
895, 0.28, 0.16204770042350844, 23, 27, 917.2, 1052992, 1.7, 10.0, 1198, 38, 0.47692182016059326, 18.123029166102544, 0.3425242, 0.0073505947, 2147.7769, 1.6102092, 0.0016925363, 0.12597656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6948721, 5.0867634, 3.5870037, 0.35309544, 0.0, 5794, 38, 0, 2, 35
896, 0.28, 0.16204770042350844, 23, 27, 917.2, 1054144, 1.7, 10.0, 1198, 38, 0.47692182016059326, 18.123029166102544, 0.053611875, 0.11670795, 2147.669, 0.98777795, 0.00014336516, 0.008741259, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.700806, 5.3204074, 3.6534996, 0.21491678, 0.0, 5234, 38, 0, 2, 35
897, 0.27, 0.16364985163204748, 23, 27, 929.8, 1055296, 1.6, 10.0, 1202, 38, 0.47692182016059326, 18.123029166102544, 0.18478706, 0.00067012385, 2147.8757, 0.9009586, 1.9219383e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6969967, 5.1384134, 3.296567, 0.22680736, 0.0, 5490, 38, 0, 2, 35
898, 0.27, 0.16364985163204748, 23, 27, 929.8, 1056448, 1.6, 10.0, 1202, 38, 0.47692182016059326, 18.123029166102544, 0.14314805, 0.0019378134, 2148.0842, 0.9018242, 8.8552486e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6991217, 3.3226612, 2.8073676, 0.3647565, 0.0, 3621, 38, 0, 2, 35
899, 0.28, 0.16361479724219735, 23, 27, 929.8, 1057600, 1.6, 10.0, 1203, 38, 0.4781749529926735, 18.17064821372159, 0.2783304, 0.051160175, 2147.968, 1.2024223, 0.0018251578, 0.069634706, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.049133822, 19.173523, 3.7637327, 0.7651048, 0.0, 3877, 38, 0, 2, 35
900, 0.28, 0.1622916973897655, 23, 27, 929.8, 1058752, 1.6, 10.0, 1205, 38, 0.47814286056648597, 18.169428701526467, 0.40284684, 0.043300744, 2147.977, 1.3074523, 0.0023162314, 0.07714844, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.008434254, 20.198391, 4.4094644, 1.0485455, 0.0, 3133, 38, 0, 2, 35
